Species,IslandGroup,DemClass,Month,MonthLength,Device,Age,BreedStage,IdealDist,NumDays,HalfOnNest,RepAge,RepBreedStage,value
Grey-headed Albatross,Prince Edward Islands,gamma,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,10887
Grey-headed Albatross,Prince Edward Islands,gamma,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,10887
Grey-headed Albatross,Prince Edward Islands,gamma,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,10887
Grey-headed Albatross,Prince Edward Islands,gamma,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,10887
Grey-headed Albatross,Prince Edward Islands,gamma,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,10887
Grey-headed Albatross,Prince Edward Islands,gamma,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,10887
Grey-headed Albatross,Prince Edward Islands,gamma,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,10887
Grey-headed Albatross,Prince Edward Islands,gamma,9,30,GLS,adult,non-breeding,NB_Q3,4,FALSE,adult,non-breeding_Q3,10887
Grey-headed Albatross,Prince Edward Islands,gamma,9,30,GPSorPTT,adult,pre-laying,PRE-L,26,TRUE,adult,incubation,10887
Grey-headed Albatross,Prince Edward Islands,gamma,10,31,GPSorPTT,adult,pre-laying,PRE-L,9,TRUE,adult,incubation,10887
Grey-headed Albatross,Prince Edward Islands,gamma,10,31,GPSorPTT,adult,incubation,INC,22,TRUE,adult,incubation,10887
Grey-headed Albatross,Prince Edward Islands,gamma,11,30,GPSorPTT,adult,incubation,INC,30,TRUE,adult,incubation,10887
Grey-headed Albatross,Prince Edward Islands,gamma,12,31,GPSorPTT,adult,incubation,INC,21,TRUE,adult,incubation,10887
Grey-headed Albatross,Prince Edward Islands,gamma,12,31,GPSorPTT,adult,brood-guard,BR,10,TRUE,adult,brood-guard,10887
Grey-headed Albatross,Prince Edward Islands,theta,1,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,2,28,GLS,immature,non-breeding,IMM_Q4_Q1,28,FALSE,adult,non-breeding_Q1,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,3,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,4,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,5,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,6,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,7,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,8,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,9,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q3,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,10,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,11,30,GLS,immature,non-breeding,IMM_Q4_Q1,30,FALSE,adult,non-breeding_Q4,23462.56533
Grey-headed Albatross,Prince Edward Islands,theta,12,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,23462.56533
Grey-headed Albatross,Prince Edward Islands,zeta,1,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,2,28,GLS,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,3,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,4,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,5,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,6,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,7,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,8,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,9,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,10,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,11,30,GLS,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,Prince Edward Islands,zeta,12,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,4110.805997
Grey-headed Albatross,South Georgia,beta,1,31,GPSorPTT,adult,brood-guard,BR,20,TRUE,adult,brood-guard,34802.02
Grey-headed Albatross,South Georgia,beta,1,31,GPSorPTT,adult,post-brood,PB,11,FALSE,adult,post-guard,34802.02
Grey-headed Albatross,South Georgia,beta,2,28,GPSorPTT,adult,post-brood,PB,28,FALSE,adult,post-guard,34802.02
Grey-headed Albatross,South Georgia,beta,3,31,GPSorPTT,adult,post-brood,PB,31,FALSE,adult,post-guard,34802.02
Grey-headed Albatross,South Georgia,beta,4,30,GPSorPTT,adult,post-brood,PB,30,FALSE,adult,post-guard,34802.02
Grey-headed Albatross,South Georgia,beta,5,31,GPSorPTT,adult,post-brood,PB,18,FALSE,adult,post-guard,34802.02
Grey-headed Albatross,South Georgia,beta,5,31,GLS,adult,non-breeding,NB_Q2,13,FALSE,adult,non-breeding_Q2,34802.02
Grey-headed Albatross,South Georgia,beta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,34802.02
Grey-headed Albatross,South Georgia,beta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,34802.02
Grey-headed Albatross,South Georgia,beta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,34802.02
Grey-headed Albatross,South Georgia,beta,9,30,GLS,adult,non-breeding,NB_Q3,23,FALSE,adult,non-breeding_Q3,34802.02
Grey-headed Albatross,South Georgia,beta,9,30,GPSorPTT,adult,pre-laying,PRE-L,7,TRUE,adult,incubation,34802.02
Grey-headed Albatross,South Georgia,beta,10,31,GPSorPTT,adult,pre-laying,PRE-L,17,TRUE,adult,incubation,34802.02
Grey-headed Albatross,South Georgia,beta,10,31,GPSorPTT,adult,incubation,INC,14,TRUE,adult,incubation,34802.02
Grey-headed Albatross,South Georgia,beta,11,30,GPSorPTT,adult,incubation,INC,30,TRUE,adult,incubation,34802.02
Grey-headed Albatross,South Georgia,beta,12,31,GPSorPTT,adult,incubation,INC,28,TRUE,adult,incubation,34802.02
Grey-headed Albatross,South Georgia,beta,12,31,GPSorPTT,adult,brood-guard,BR,3,TRUE,adult,brood-guard,34802.02
Grey-headed Albatross,South Georgia,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,163749.8261
Grey-headed Albatross,South Georgia,delta,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,163749.8261
Grey-headed Albatross,South Georgia,delta,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,163749.8261
Grey-headed Albatross,South Georgia,delta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,163749.8261
Grey-headed Albatross,South Georgia,delta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,163749.8261
Grey-headed Albatross,South Georgia,delta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,163749.8261
Grey-headed Albatross,South Georgia,delta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,163749.8261
Grey-headed Albatross,South Georgia,delta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,163749.8261
Grey-headed Albatross,South Georgia,delta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,163749.8261
Grey-headed Albatross,South Georgia,delta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,163749.8261
Grey-headed Albatross,South Georgia,delta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,163749.8261
Grey-headed Albatross,South Georgia,delta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,163749.8261
Grey-headed Albatross,South Georgia,gamma,1,31,GPSorPTT,adult,brood-guard,BR,20,TRUE,adult,brood-guard,60545.98
Grey-headed Albatross,South Georgia,gamma,1,31,GPSorPTT,adult,post-brood,PB,11,FALSE,adult,post-guard,60545.98
Grey-headed Albatross,South Georgia,gamma,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,60545.98
Grey-headed Albatross,South Georgia,gamma,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,60545.98
Grey-headed Albatross,South Georgia,gamma,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,60545.98
Grey-headed Albatross,South Georgia,gamma,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,60545.98
Grey-headed Albatross,South Georgia,gamma,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,60545.98
Grey-headed Albatross,South Georgia,gamma,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,60545.98
Grey-headed Albatross,South Georgia,gamma,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,60545.98
Grey-headed Albatross,South Georgia,gamma,9,30,GLS,adult,non-breeding,NB_Q3,23,FALSE,adult,non-breeding_Q3,60545.98
Grey-headed Albatross,South Georgia,gamma,9,30,GPSorPTT,adult,pre-laying,PRE-L,7,TRUE,adult,incubation,60545.98
Grey-headed Albatross,South Georgia,gamma,10,31,GPSorPTT,adult,pre-laying,PRE-L,17,TRUE,adult,incubation,60545.98
Grey-headed Albatross,South Georgia,gamma,10,31,GPSorPTT,adult,incubation,INC,14,TRUE,adult,incubation,60545.98
Grey-headed Albatross,South Georgia,gamma,11,30,GPSorPTT,adult,incubation,INC,30,TRUE,adult,incubation,60545.98
Grey-headed Albatross,South Georgia,gamma,12,31,GPSorPTT,adult,incubation,INC,28,TRUE,adult,incubation,60545.98
Grey-headed Albatross,South Georgia,gamma,12,31,GPSorPTT,adult,brood-guard,BR,3,TRUE,adult,brood-guard,60545.98
Grey-headed Albatross,South Georgia,theta,1,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,138798.6527
Grey-headed Albatross,South Georgia,theta,2,28,GLS,immature,non-breeding,IMM_Q4_Q1,28,FALSE,adult,non-breeding_Q1,138798.6527
Grey-headed Albatross,South Georgia,theta,3,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,138798.6527
Grey-headed Albatross,South Georgia,theta,4,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,138798.6527
Grey-headed Albatross,South Georgia,theta,5,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2,138798.6527
Grey-headed Albatross,South Georgia,theta,6,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,138798.6527
Grey-headed Albatross,South Georgia,theta,7,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,138798.6527
Grey-headed Albatross,South Georgia,theta,8,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,138798.6527
Grey-headed Albatross,South Georgia,theta,9,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q3,138798.6527
Grey-headed Albatross,South Georgia,theta,10,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,138798.6527
Grey-headed Albatross,South Georgia,theta,11,30,GLS,immature,non-breeding,IMM_Q4_Q1,30,FALSE,adult,non-breeding_Q4,138798.6527
Grey-headed Albatross,South Georgia,theta,12,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,138798.6527
Grey-headed Albatross,South Georgia,zeta,1,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,2,28,GLS,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,adult,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,3,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,4,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,juvenile,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,5,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,juvenile,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,6,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,juvenile,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,7,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,juvenile,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,8,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,juvenile,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,9,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,juvenile,non-breeding_Q2_Q3,17777.99466
Grey-headed Albatross,South Georgia,zeta,10,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,juvenile,non-breeding_Q4,17777.99466
Grey-headed Albatross,South Georgia,zeta,11,30,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,juvenile,non-breeding_Q4,17777.99466
Grey-headed Albatross,South Georgia,zeta,12,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,juvenile,non-breeding_Q4,17777.99466
Grey Petrel,Antipodes Islands,beta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,unknown,non-breeding_Q1,77910
Grey Petrel,Antipodes Islands,beta,2,28,GLS,adult,non-breeding,NB_Q1,14,FALSE,unknown,non-breeding_Q1,77910
Grey Petrel,Antipodes Islands,beta,2,28,GLS,adult,pre-laying,PRE-L,14,TRUE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,3,31,GLS,adult,pre-laying,PRE-L,31,TRUE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,4,30,GLS,adult,incubation,INC,30,TRUE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,5,31,GLS,adult,incubation,INC,29,TRUE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,5,31,GLS,adult,brood-guard,BR,2,TRUE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,6,30,GLS,adult,post-brood,PB,30,FALSE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,7,31,GLS,adult,post-brood,PB,31,FALSE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,8,31,GLS,adult,post-brood,PB,31,FALSE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,9,30,GLS,adult,post-brood,PB,30,FALSE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,10,31,GLS,adult,post-brood,PB,11,FALSE,unknown,breeding,77910
Grey Petrel,Antipodes Islands,beta,10,31,GLS,adult,non-breeding,NB_Q4,20,FALSE,unknown,non-breeding_Q4,77910
Grey Petrel,Antipodes Islands,beta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,unknown,non-breeding_Q4,77910
Grey Petrel,Antipodes Islands,beta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,unknown,non-breeding_Q4,77910
Grey Petrel,Antipodes Islands,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,unknown,non-breeding_Q1,24864.19753
Grey Petrel,Antipodes Islands,delta,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,unknown,non-breeding_Q1,24864.19753
Grey Petrel,Antipodes Islands,delta,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,unknown,non-breeding_Q1,24864.19753
Grey Petrel,Antipodes Islands,delta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,unknown,non-breeding_Q2,24864.19753
Grey Petrel,Antipodes Islands,delta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,unknown,non-breeding_Q2,24864.19753
Grey Petrel,Antipodes Islands,delta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,unknown,non-breeding_Q2,24864.19753
Grey Petrel,Antipodes Islands,delta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,unknown,non-breeding_Q3,24864.19753
Grey Petrel,Antipodes Islands,delta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,unknown,non-breeding_Q3,24864.19753
Grey Petrel,Antipodes Islands,delta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,unknown,non-breeding_Q3,24864.19753
Grey Petrel,Antipodes Islands,delta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,unknown,non-breeding_Q4,24864.19753
Grey Petrel,Antipodes Islands,delta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,unknown,non-breeding_Q4,24864.19753
Grey Petrel,Antipodes Islands,delta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,unknown,non-breeding_Q4,24864.19753
Grey Petrel,Antipodes Islands,gamma,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,unknown,non-breeding_Q1,28090
Grey Petrel,Antipodes Islands,gamma,2,28,GLS,adult,non-breeding,NB_Q1,14,FALSE,unknown,non-breeding_Q1,28090
Grey Petrel,Antipodes Islands,gamma,2,28,GLS,adult,pre-laying,PRE-L,14,TRUE,unknown,breeding,28090
Grey Petrel,Antipodes Islands,gamma,3,31,GLS,adult,pre-laying,PRE-L,31,TRUE,unknown,breeding,28090
Grey Petrel,Antipodes Islands,gamma,4,30,GLS,adult,incubation,INC,30,TRUE,unknown,breeding,28090
Grey Petrel,Antipodes Islands,gamma,5,31,GLS,adult,incubation,INC,29,TRUE,unknown,breeding,28090
Grey Petrel,Antipodes Islands,gamma,5,31,GLS,adult,brood-guard,BR,2,TRUE,unknown,breeding,28090
Grey Petrel,Antipodes Islands,gamma,6,30,GLS,adult,post-brood,PB,30,FALSE,unknown,breeding,28090
Grey Petrel,Antipodes Islands,gamma,7,31,GLS,adult,post-brood,PB,6,FALSE,unknown,breeding,28090
Grey Petrel,Antipodes Islands,gamma,7,31,GLS,adult,non-breeding,NB_Q3,25,FALSE,unknown,non-breeding_Q3,28090
Grey Petrel,Antipodes Islands,gamma,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,unknown,non-breeding_Q3,28090
Grey Petrel,Antipodes Islands,gamma,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,unknown,non-breeding_Q3,28090
Grey Petrel,Antipodes Islands,gamma,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,unknown,non-breeding_Q4,28090
Grey Petrel,Antipodes Islands,gamma,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,unknown,non-breeding_Q4,28090
Grey Petrel,Antipodes Islands,gamma,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,unknown,non-breeding_Q4,28090
Grey Petrel,Antipodes Islands,theta,1,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,unknown,non-breeding_Q1,103754.831
Grey Petrel,Antipodes Islands,theta,2,28,GLS,immature,non-breeding,IMM_Q4_Q1,28,FALSE,unknown,non-breeding_Q1,103754.831
Grey Petrel,Antipodes Islands,theta,3,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,unknown,non-breeding_Q1,103754.831
Grey Petrel,Antipodes Islands,theta,4,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,unknown,non-breeding_Q2,103754.831
Grey Petrel,Antipodes Islands,theta,5,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,unknown,non-breeding_Q2,103754.831
Grey Petrel,Antipodes Islands,theta,6,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,unknown,non-breeding_Q2,103754.831
Grey Petrel,Antipodes Islands,theta,7,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,unknown,non-breeding_Q3,103754.831
Grey Petrel,Antipodes Islands,theta,8,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,unknown,non-breeding_Q3,103754.831
Grey Petrel,Antipodes Islands,theta,9,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,unknown,non-breeding_Q3,103754.831
Grey Petrel,Antipodes Islands,theta,10,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,unknown,non-breeding_Q4,103754.831
Grey Petrel,Antipodes Islands,theta,11,30,GLS,immature,non-breeding,IMM_Q4_Q1,30,FALSE,unknown,non-breeding_Q4,103754.831
Grey Petrel,Antipodes Islands,theta,12,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,unknown,non-breeding_Q4,103754.831
Grey Petrel,Antipodes Islands,zeta,1,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,2,28,GLS,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,3,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,4,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,5,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,6,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,7,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,8,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,9,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,10,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,11,30,GLS,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Antipodes Islands,zeta,12,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,unknown,non-breeding_Q4_Q1,38195.40129
Grey Petrel,Gough,beta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,22050
Grey Petrel,Gough,beta,2,28,GLS,adult,non-breeding,NB_Q1,19,FALSE,adult,non-breeding_Q1,22050
Grey Petrel,Gough,beta,2,28,GLS,adult,pre-laying,PRE-L,9,TRUE,adult,pre-egg,22050
Grey Petrel,Gough,beta,3,31,GLS,adult,pre-laying,PRE-L,16,TRUE,adult,pre-egg,22050
Grey Petrel,Gough,beta,3,31,GPSorPTT,adult,incubation,INC,15,TRUE,adult,incubation,22050
Grey Petrel,Gough,beta,4,30,GPSorPTT,adult,incubation,INC,30,TRUE,adult,incubation,22050
Grey Petrel,Gough,beta,5,31,GPSorPTT,adult,incubation,INC,12,TRUE,adult,incubation,22050
Grey Petrel,Gough,beta,5,31,GLS,adult,brood-guard,BR,2,TRUE,adult,chick-rearing,22050
Grey Petrel,Gough,beta,5,31,GLS,adult,post-brood,PB,17,FALSE,adult,chick-rearing,22050
Grey Petrel,Gough,beta,6,30,GLS,adult,post-brood,PB,30,FALSE,adult,chick-rearing,22050
Grey Petrel,Gough,beta,7,31,GLS,adult,post-brood,PB,31,FALSE,adult,chick-rearing,22050
Grey Petrel,Gough,beta,8,31,GLS,adult,post-brood,PB,31,FALSE,adult,chick-rearing,22050
Grey Petrel,Gough,beta,9,30,GLS,adult,non-breeding,NB_Q3,24,FALSE,adult,non-breeding_Q3,22050
Grey Petrel,Gough,beta,9,30,GLS,adult,post-brood,PB,6,FALSE,adult,chick-rearing,22050
Grey Petrel,Gough,beta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,22050
Grey Petrel,Gough,beta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,22050
Grey Petrel,Gough,beta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,22050
Grey Petrel,Gough,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,7037.037037
